BuildingCode,Longitude,Latitude,Region,Province,Municipality,Barangay,Purok
2402000503,125.5529093,10.34842883,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000505,125.5525755,10.34836284,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000507,125.5528484,10.34859814,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000510,125.5528237,10.34841864,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000512,125.5534103,10.34676289,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 3
2402000514,125.5531487,10.34871446,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000516,125.5531505,10.34827556,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000519,125.5531467,10.3480794,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000521,125.5534369,10.3487956,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000523,125.5532168,10.348284,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000526,125.5536681,10.3475438,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1
2402000528,125.5534581,10.3465174,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1
2402000530,125.5535414,10.3475811,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1
2402000532,125.553532,10.3475589,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000534,125.5533379,10.3477734,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1
2402000537,125.5533379,10.3477734,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000539,125.5534152,10.3472807,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1
2402000541,125.6207248,10.2562085,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000543,125.6206766,10.2562379,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000545,125.6206841,10.2562401,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000546,125.6206632,10.2563688,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000548,125.6201488,10.2564024,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000550,125.6207506,10.2565532,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000552,125.6194909,10.2565333,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000554,125.6209227,10.2564931,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000556,125.6213585,10.2564026,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000558,125.621396,10.2564391,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000560,125.6208359,10.2564149,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000562,125.619545,10.2567913,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000564,125.620845,10.2562,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000566,125.620845,10.2562,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000568,125.620845,10.2562,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000570,125.5444027,10.31820608,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000572,125.6197067,10.256545,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000574,125.5451726,10.3179711,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000577,125.6209404,10.255984,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000580,125.5461991,10.31798861,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000583,125.6209167,10.2561965,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000585,125.6209815,10.2561263,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000587,125.6209713,10.2560801,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000589,125.6209918,10.2561955,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000592,125.6209806,10.2561641,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000594,125.6209195,10.2561535,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000596,125.6208833,10.2561211,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000598,125.6208421,10.2561466,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000601,125.6213685,10.2564014,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000603,125.6212776,10.2564201,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000605,125.6208408,10.2561475,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000609,125.6206627,10.2562251,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000612,125.6210836,10.2564205,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000614,125.6208015,10.2561829,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000617,125.6209653,10.256227,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000619,125.6209844,10.2561804,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000622,125.6209776,10.2561327,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000625,125.6209721,10.2560397,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000627,125.620885,10.255821,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000629,125.620935,10.2559024,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000632,125.6209894,10.2561266,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000635,125.5477511,10.3177303,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000637,125.6197331,10.25666959,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000639,125.6208519,10.2557406,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000641,125.6208948,10.2558065,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000643,125.6206754,10.2554757,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000645,125.6206261,10.2553842,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000647,125.6209922,10.2562686,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000651,125.594678,10.2998614,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000653,125.594678,10.2998614,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000655,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000657,125.5827122,10.3182718,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000659,125.5827122,10.3182718,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000661,125.626806,10.2611468,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000662,125.6022671,10.29930813,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000664,125.594678,10.2998614,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000666,125.626806,10.2611468,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000668,125.594678,10.2998614,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000670,125.5847668,10.3171225,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000672,125.584772,10.31711889,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000674,125.5854474,10.297169,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000675,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000677,125.6023849,10.2991831,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000678,125.6008415,10.3029467,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000680,125.594678,10.2998614,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000683,125.594678,10.2998614,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000685,125.6023996,10.29911333,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000687,125.5874987,10.3129232,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000689,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000691,125.594678,10.2998614,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000693,125.5847748,10.31711766,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000695,125.5874987,10.3129232,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000697,125.594678,10.2998614,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000699,125.6014687,10.3023557,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000701,125.6014536,10.3023754,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000703,125.5851055,10.3197496,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000706,125.5874987,10.3129232,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000708,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000710,125.601173,10.2934109,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000713,125.5871569,10.3135594,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000715,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000718,125.6025118,10.29887412,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000720,125.601173,10.2934109,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000723,125.5847768,10.31711479,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000725,125.5485805,10.31796159,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000728,125.5871569,10.3159319,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000730,125.5864731,10.294668,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000732,125.5864731,10.294668,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000734,125.601173,10.2934109,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000736,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000737,125.601173,10.2934109,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000738,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000740,125.6025289,10.29883895,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000742,125.586815,10.3162716,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 1
2402000747,125.5633891,10.30890896,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2402000749,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2402000751,125.563438,10.30892267,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2402000753,125.5634802,10.30888125,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2402000755,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2402000757,125.5526406,10.3484915,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000760,125.5534175,10.3476382,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000762,125.5533104,10.3478508,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000764,125.5532562,10.3480735,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000766,125.5531781,10.3481919,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000768,125.553268,10.3478823,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000771,125.553214,10.348196,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402000773,125.6262215,10.2593108,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000775,125.6262231,10.2593128,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000778,125.6265283,10.2592742,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000780,125.6264278,10.2592589,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000782,125.62623,10.2593116,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000784,125.6262295,10.2593119,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000786,125.626185,10.2593317,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000788,125.6260761,10.2593217,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000790,125.6255021,10.2594028,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000792,125.6255057,10.2594016,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000794,125.6255031,10.2594038,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000797,125.5188362,10.30918582,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000799,125.5187933,10.30913088,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000801,125.6224397,10.26173824,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000803,125.6254953,10.2594026,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000806,125.6254953,10.2594026,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000808,125.6254953,10.2594026,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000810,125.62475,10.2597217,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000812,125.62475,10.2597217,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000814,125.5187886,10.30913128,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000816,125.6236178,10.2608616,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000818,125.6209726,10.25596792,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000820,125.6202696,10.25664128,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000822,125.5390454,10.31825885,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000824,125.5401682,10.31827635,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000826,125.6205925,10.25649249,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000828,125.58955,10.2945773,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000830,125.6254976,10.2593988,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000833,125.6255025,10.2594028,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000835,125.6256937,10.2593598,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000837,125.5408739,10.31835698,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402000840,125.6208394,10.2561437,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000842,125.6195961,10.2568026,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 3
2402000844,125.5555566,10.3275756,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000846,125.5557579,10.3273591,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000848,125.5580544,10.32589346,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000850,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000853,125.5557776,10.3274685,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000856,125.5556692,10.3275914,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000859,125.5556705,10.3275805,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000862,125.5557712,10.3296835,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000864,125.5558005,10.3295062,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000866,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000868,125.5558002,10.3281464,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000870,125.5557565,10.3295113,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000872,125.5557663,10.3295597,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000874,125.5580913,10.3267155,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000876,125.5578463,10.32592439,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000878,125.5580913,10.3267155,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000880,125.5557146,10.3272547,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000882,125.5557888,10.3295843,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402000884,125.6025482,10.2987487,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000886,125.6024782,10.2987301,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000888,125.6021,10.2984033,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000890,125.6022933,10.2982967,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000892,125.601785,10.298375,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000894,125.6024418,10.2988174,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000896,125.6026908,10.298601,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000898,125.6023919,10.2986975,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000900,125.6024965,10.2987166,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000902,125.6023108,10.2992085,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000904,125.602309,10.2992137,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000906,125.6026051,10.29884,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000907,125.6025805,10.298858,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000910,125.60221,10.29958,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000912,125.602539,10.29881944,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000914,125.602345,10.2990067,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000916,125.6021217,10.29915,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000918,125.60218,10.29903,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000920,125.60138,10.2989133,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000922,125.6025917,10.29849,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000925,125.602505,10.2990883,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000927,125.602215,10.299015,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000929,125.6006633,10.30087,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000931,125.6022267,10.2985967,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000933,125.6024712,10.2987445,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
2402000935,125.6025607,10.2986769,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2
